Date,Strategy,Gross_Return,Net_Return,Trading_Cost_Drag,Equity,Drawdown,Gross_Exposure,Rebalanced,Signal_Date,One_Way_Turnover,Risky_Trade_Notional,Transaction_Cost_Fraction,Slippage_Fraction,Total_Trading_Cost_Fraction
2025-01-07,Week7_Strategy_Net,-0.005688310652487359,-0.005688310652487316,-4.2500725161431774e-17,1.0219670595320374,-0.041582496092999355,0.8419382181805026,False,,0.0,0.0,0.0,0.0,0.0
2025-01-08,Week7_Strategy_Net,0.00022992107986328668,0.00022992107986330446,-1.7780915628762273e-17,1.0222020313019498,-0.04136213570554115,0.8419745515622534,False,,0.0,0.0,0.0,0.0,0.0
2025-01-10,Week7_Strategy_Net,-0.008531480143557639,-0.008531480143557757,1.1796119636642288e-16,1.0134811349691928,-0.0495407356096319,0.8406147595481622,False,,0.0,0.0,0.0,0.0,0.0
2025-01-13,Week7_Strategy_Net,0.004858040866934348,0.00485804086693431,3.8163916471489756e-17,1.0184046677407401,-0.04492336566086719,0.8413853161643319,False,,0.0,0.0,0.0,0.0,0.0
2025-01-14,Week7_Strategy_Net,0.005388614094344984,0.005388614094344879,1.0495077029659683e-16,1.0238924574870745,-0.03977682624788781,0.8422354484504,False,,0.0,0.0,0.0,0.0,0.0
2025-01-15,Week7_Strategy_Net,0.014752967979922267,0.014752967979922316,-4.85722573273506e-17,1.0389979101272653,-0.025610684511943482,0.8445291055776233,False,,0.0,0.0,0.0,0.0,0.0
2025-01-16,Week7_Strategy_Net,-0.0006399102859723517,-0.0006399102859724337,8.196568423990414e-17,1.038333044677471,-0.026234206257465975,0.8444295544493221,False,,0.0,0.0,0.0,0.0,0.0
2025-01-17,Week7_Strategy_Net,0.01008288354763532,0.010082883547635424,-1.0408340855860843e-16,1.0488024358506156,-0.016415839156489254,0.8459824950163694,False,,0.0,0.0,0.0,0.0,0.0
2025-01-21,Week7_Strategy_Net,0.0017406657829292182,0.001740665782929307,-8.890457814381136e-17,1.0506280503637537,-0.01470374786307771,0.8462501221678413,False,,0.0,0.0,0.0,0.0,0.0
2025-01-22,Week7_Strategy_Net,0.0031217696900193038,0.003121769690019205,9.8879238130678e-17,1.0539078691668633,-0.011627879887467052,0.846728600178152,False,,0.0,0.0,0.0,0.0,0.0
2025-01-23,Week7_Strategy_Net,0.002580947206679245,0.0025809472066793404,-9.540979117872439e-17,1.056627949737887,-0.009076943624902856,0.8471231672127004,False,,0.0,0.0,0.0,0.0,0.0
2025-01-24,Week7_Strategy_Net,-0.0085324131957791,-0.008532413195779132,3.122502256758253e-17,1.0476123634765144,-0.017531908587119394,0.8458075333757862,False,,0.0,0.0,0.0,0.0,0.0
2025-01-27,Week7_Strategy_Net,-0.02662641619789371,-0.026626416197893743,3.469446951953614e-17,1.0197182006725296,-0.0436915128902291,0.8415896330143657,False,,0.0,0.0,0.0,0.0,0.0
2025-01-28,Week7_Strategy_Net,0.008313668451222899,0.008313668451222833,6.591949208711867e-17,1.0281957997065985,-0.03574108119130803,0.8428957456969182,False,,0.0,0.0,0.0,0.0,0.0
2025-01-29,Week7_Strategy_Net,-0.002877580516696502,-0.0028775805166965096,7.806255641895632e-18,1.0252370835060136,-0.03851581386912273,0.8424423609043998,False,,0.0,0.0,0.0,0.0,0.0
2025-01-30,Week7_Strategy_Net,0.0028251977230892584,0.002825197723089312,-5.377642775528102e-17,1.0281335809799614,-0.0357994309356795,0.8428862383460904,False,,0.0,0.0,0.0,0.0,0.0
2025-01-31,Week7_Strategy_Net,-0.013476062428707875,-0.013476062428707802,-7.28583859910259e-17,1.0142783886576245,-0.048793057998185896,0.8407400411988935,False,,0.0,0.0,0.0,0.0,0.0
2025-02-03,Week7_Strategy_Net,-0.00380713670734426,-0.0042779534663240915,0.00047081675897983144,1.009939352909049,-0.05286227703291413,0.5433935784530027,True,2025-01-31,0.3846769470543265,0.47261607297976593,0.00023630803648988293,0.00023630803648988293,0.00047261607297976587
2025-02-04,Week7_Strategy_Net,0.007827544736025751,0.007827544736025649,1.0234868508263162e-16,1.0178446983746174,-0.04544851413521178,0.5469399264468472,False,,0.0,0.0,0.0,0.0,0.0
2025-02-05,Week7_Strategy_Net,0.007600997670903634,0.00760099767090372,-8.586881206085195e-17,1.0255813335563047,-0.03819297051439574,0.550357656849871,False,,0.0,0.0,0.0,0.0,0.0
2025-02-06,Week7_Strategy_Net,0.0015040657115999389,0.001504065711599889,4.9873299934333204e-17,1.0271238752745635,-0.03674634954017075,0.5510329328212522,False,,0.0,0.0,0.0,0.0,0.0
2025-02-07,Week7_Strategy_Net,-0.004716518040796621,-0.004716518040796536,-8.500145032286355e-17,1.0222794269866982,-0.04128955276042767,0.5489053367037081,False,,0.0,0.0,0.0,0.0,0.0
2025-02-10,Week7_Strategy_Net,0.008015987387421764,0.008015987387421708,5.551115123125783e-17,1.0304740059798443,-0.033604541907165775,0.5524925507724932,False,,0.0,0.0,0.0,0.0,0.0
2025-02-11,Week7_Strategy_Net,0.00025728107473085225,0.0002572810747307752,7.703256435509509e-17,1.030739127439585,-0.03335590664509269,0.5526076563554924,False,,0.0,0.0,0.0,0.0,0.0
2025-02-12,Week7_Strategy_Net,-0.0011925385290238327,-0.00119253852902379,-4.2717565595928875e-17,1.0295099313167408,-0.03450866697027177,0.5520734867302469,False,,0.0,0.0,0.0,0.0,0.0
2025-02-13,Week7_Strategy_Net,0.007819199637362452,0.00781919963736244,1.214306433183765e-17,1.0375598749983537,-0.026959297489169143,0.5555487398623407,False,,0.0,0.0,0.0,0.0,0.0
2025-02-14,Week7_Strategy_Net,0.0018815891411058715,0.0018815891411059216,-5.0090140368830305e-17,1.0395121363923978,-0.02512843466947068,0.556383443957006,False,,0.0,0.0,0.0,0.0,0.0
2025-02-18,Week7_Strategy_Net,0.005077651185300945,0.005077651185301013,-6.852157730108388e-17,1.0447904164238855,-0.020178376910253815,0.5586245943088762,False,,0.0,0.0,0.0,0.0,0.0
2025-02-19,Week7_Strategy_Net,4.608574498709716e-05,4.608574498710105e-05,-3.889575293791747e-18,1.0448385663685817,-0.020133221100799292,0.5586449344858743,False,,0.0,0.0,0.0,0.0,0.0
2025-02-20,Week7_Strategy_Net,-0.0017761721115883064,-0.0017761721115883145,8.023096076392733e-18,1.042982753245886,-0.021873633146551885,0.557859617068304,False,,0.0,0.0,0.0,0.0,0.0
2025-02-21,Week7_Strategy_Net,-0.015112909433925984,-0.01511290943392607,8.500145032286355e-17,1.027220249354934,-0.036655968343743184,0.5510750550323781,False,,0.0,0.0,0.0,0.0,0.0
2025-02-24,Week7_Strategy_Net,-0.007883538829071276,-0.007883538829071113,-1.6306400674181987e-16,1.0191221186331363,-0.04425052842305921,0.5475078153246387,False,,0.0,0.0,0.0,0.0,0.0
2025-02-25,Week7_Strategy_Net,-0.007094836033723319,-0.007094836033723406,8.760353553682876e-17,1.0118916143030934,-0.05103141421321544,0.5442745177516974,False,,0.0,0.0,0.0,0.0,0.0
2025-02-26,Week7_Strategy_Net,0.005930818298974396,0.00593081829897435,4.597017211338539e-17,1.0178929596057809,-0.04540325395947942,0.5469614073272626,False,,0.0,0.0,0.0,0.0,0.0
2025-02-27,Week7_Strategy_Net,-0.019913261522502057,-0.019913261522502057,0.0,0.9976233908992374,-0.06441238861191367,0.5377566342990173,False,,0.0,0.0,0.0,0.0,0.0
2025-02-28,Week7_Strategy_Net,0.007102823845279146,0.007102823845279049,9.627715291671279e-17,1.0047093341087245,-0.05776707461639874,0.5410167117434308,False,,0.0,0.0,0.0,0.0,0.0
2025-03-03,Week7_Strategy_Net,-0.01645625818436717,-0.017514446576684106,0.0010581883923169375,0.9871124061513814,-0.07426976285082265,0.5425563867375508,True,2025-02-28,0.5425563867375509,1.0758935747620704,0.0005379467873810352,0.0005379467873810352,0.0010758935747620705
2025-03-04,Week7_Strategy_Net,-0.013351784844317881,-0.013351784844317871,-1.0408340855860843e-17,0.9739326936872913,-0.08662991380111784,0.5363660459363729,False,,0.0,0.0,0.0,0.0,0.0
2025-03-05,Week7_Strategy_Net,-0.0014909314223230403,-0.0014909314223230385,-1.734723475976807e-18,0.9724806268310452,-0.08799168596284157,0.53567376736593,False,,0.0,0.0,0.0,0.0,0.0
2025-03-06,Week7_Strategy_Net,-0.0044974441740575685,-0.004497444174057619,5.0306980803327406e-17,0.96810694950152,-0.09209339244150017,0.5335760516969936,False,,0.0,0.0,0.0,0.0,0.0
2025-03-07,Week7_Strategy_Net,0.0022099155422141276,0.002209915542214169,-4.163336342344337e-17,0.9702463840957489,-0.09008699551857768,0.5346045363653558,False,,0.0,0.0,0.0,0.0,0.0
2025-03-10,Week7_Strategy_Net,-0.005178555991898447,-0.005178555991898426,-2.0816681711721685e-17,0.9652219088697721,-0.09479903096004128,0.5321819142140907,False,,0.0,0.0,0.0,0.0,0.0
2025-03-11,Week7_Strategy_Net,-0.004407562608567668,-0.004407562608567672,4.336808689942018e-18,0.9609676328752674,-0.09878876090442101,0.5301108483591469,False,,0.0,0.0,0.0,0.0,0.0
2025-03-12,Week7_Strategy_Net,0.001493532939724302,0.001493532939724318,-1.6046192152785466e-17,0.9624028696889756,-0.09744277223318187,0.5308115966944205,False,,0.0,0.0,0.0,0.0,0.0
2025-03-13,Week7_Strategy_Net,-0.0032131568653337,-0.003213156865333744,4.380176776841438e-17,0.9593105183010175,-0.10034283018593748,0.5292991610622694,False,,0.0,0.0,0.0,0.0,0.0
2025-03-14,Week7_Strategy_Net,0.013747421527864795,0.01374742152786479,5.204170427930421e-18,0.972498564372216,-0.08797486384193776,0.5356823317702589,False,,0.0,0.0,0.0,0.0,0.0
2025-03-17,Week7_Strategy_Net,0.00726906637044229,0.007269066370442223,6.678685382510707e-17,0.9795677209817975,-0.08134529259569323,0.5390331305389464,False,,0.0,0.0,0.0,0.0,0.0
2025-03-18,Week7_Strategy_Net,1.5764912558148493e-05,1.576491255805834e-05,9.015141064216969e-17,0.9795831637812634,-0.08133081008455989,0.5390403975267722,False,,0.0,0.0,0.0,0.0,0.0
2025-03-19,Week7_Strategy_Net,0.00718560596677278,0.007185605966772757,2.3418766925686896e-17,0.9866220624078802,-0.07472961527201327,0.5423290407027174,False,,0.0,0.0,0.0,0.0,0.0
2025-03-20,Week7_Strategy_Net,0.0013009873661512265,0.0013009873661511406,8.586881206085195e-17,0.9879056452462388,-0.07352585019120839,0.5429236912058257,False,,0.0,0.0,0.0,0.0,0.0
2025-03-21,Week7_Strategy_Net,-0.0027673526405514216,-0.0027673526405513904,-3.122502256758253e-17,0.985171761950251,-0.07608973087608428,0.5416552897616649,False,,0.0,0.0,0.0,0.0,0.0
2025-03-24,Week7_Strategy_Net,0.008070307268618656,0.00807030726861857,8.500145032286355e-17,0.9931224007815559,-0.06863349111562222,0.5453246594672281,False,,0.0,0.0,0.0,0.0,0.0
2025-03-25,Week7_Strategy_Net,0.0026897210716125197,0.002689721071612583,-6.331740687315346e-17,0.9957936230296285,-0.06612837499128177,0.546544328741255,False,,0.0,0.0,0.0,0.0,0.0
2025-03-26,Week7_Strategy_Net,0.0004904968327484416,0.0004904968327483772,6.440160904563896e-17,0.9962820566477956,-0.06567031391702138,0.5467666382696796,False,,0.0,0.0,0.0,0.0,0.0
2025-03-27,Week7_Strategy_Net,-0.002937151376148854,-0.0029371513761488055,-4.85722573273506e-17,0.9933558254340802,-0.06841458164027658,0.5454315017795777,False,,0.0,0.0,0.0,0.0,0.0
2025-03-28,Week7_Strategy_Net,-0.007068390662283496,-0.007068390662283486,-1.0408340855860843e-17,0.986334398393257,-0.07499939131252997,0.5421955611589215,False,,0.0,0.0,0.0,0.0,0.0
2025-03-31,Week7_Strategy_Net,0.006334583432114285,0.006334583432114238,4.683753385137379e-17,0.9925824159318433,-0.06913989778204277,0.5450773069134404,False,,0.0,0.0,0.0,0.0,0.0
2025-04-01,Week7_Strategy_Net,0.0010436845933009403,0.000812441406082387,0.00023124318721855328,0.9933888309854956,-0.06838362849173085,0.7765537015909643,True,2025-03-31,0.23100209389202886,0.23100209389202878,0.0001155010469460144,0.0001155010469460144,0.0002310020938920288
2025-04-02,Week7_Strategy_Net,0.0035276250016510165,0.003527625001650936,8.066464163292153e-17,0.9968931342620408,-0.06509723528765088,0.777339165517573,False,,0.0,0.0,0.0,0.0,0.0
2025-04-03,Week7_Strategy_Net,-0.050507826387765395,-0.05050782638776541,1.3877787807814457e-17,0.9465422289095784,-0.11231714181718411,0.7654948185245811,False,,0.0,0.0,0.0,0.0,0.0
2025-04-04,Week7_Strategy_Net,-0.06365141740006834,-0.0636514174000683,-4.163336342344337e-17,0.8862934744104638,-0.16881941394226418,0.7495535467952807,False,,0.0,0.0,0.0,0.0,0.0
2025-04-07,Week7_Strategy_Net,-0.003433328699973433,-0.0034333286999734813,4.8138576458356397e-17,0.8832505375881712,-0.17167313010323693,0.7486907194297292,False,,0.0,0.0,0.0,0.0,0.0
2025-04-08,Week7_Strategy_Net,-0.010444255770940353,-0.010444255770940214,-1.3877787807814457e-16,0.8740256430637798,-0.1803243877943811,0.7460382782517623,False,,0.0,0.0,0.0,0.0,0.0
2025-04-09,Week7_Strategy_Net,0.0570305572466207,0.05703055724662076,-6.245004513516506e-17,0.9238718125355433,-0.13357783086882957,0.7597404161997328,False,,0.0,0.0,0.0,0.0,0.0
2025-04-10,Week7_Strategy_Net,-0.035978887238049644,-0.03597888723804965,6.938893903907228e-18,0.8906319327699145,-0.16475073639254623,0.7507735249574399,False,,0.0,0.0,0.0,0.0,0.0
2025-04-11,Week7_Strategy_Net,0.01558702047580374,0.015587020475803737,3.469446951953614e-18,0.9045142309424038,-0.15173168901829692,0.7545986015794124,False,,0.0,0.0,0.0,0.0,0.0
2025-04-14,Week7_Strategy_Net,0.005161104929285264,0.005161104929285232,3.209238430557093e-17,0.9091825237983293,-0.14735368725713271,0.7558586407520693,False,,0.0,0.0,0.0,0.0,0.0
2025-04-15,Week7_Strategy_Net,0.00035876814479482563,0.00035876814479474106,8.456776945386935e-17,0.9095087095256722,-0.14704778492134396,0.7559461994813116,False,,0.0,0.0,0.0,0.0,0.0
2025-04-16,Week7_Strategy_Net,-0.002649619871817007,-0.0026496198718169994,-7.37257477290143e-18,0.9070988571753223,-0.14930778406012668,0.7552978317536492,False,,0.0,0.0,0.0,0.0,0.0
2025-04-17,Week7_Strategy_Net,0.009727119563245738,0.00972711956324579,-5.204170427930421e-17,0.9159223162147503,-0.141032999164157,0.7576551490939494,False,,0.0,0.0,0.0,0.0,0.0
2025-04-21,Week7_Strategy_Net,-0.018091630163723064,-0.01809163016372306,-3.469446951953614e-18,0.8993517884110924,-0.1565731124661215,0.7531899530029884,False,,0.0,0.0,0.0,0.0,0.0
2025-04-22,Week7_Strategy_Net,0.021934740632794825,0.02193474063279477,5.551115123125783e-17,0.9190788366275299,-0.1380727624453405,0.7584874677573015,False,,0.0,0.0,0.0,0.0,0.0
2025-04-23,Week7_Strategy_Net,0.003630594776790952,0.003630594776790952,0.0,0.9224156394512489,-0.13494345391870066,0.7593611299818822,False,,0.0,0.0,0.0,0.0,0.0
2025-04-24,Week7_Strategy_Net,0.010341939845755032,0.010341939845754933,9.8879238130678e-17,0.9319552065072373,-0.12599709115595137,0.7618243284497768,False,,0.0,0.0,0.0,0.0,0.0
2025-04-25,Week7_Strategy_Net,-0.0024753641198148927,-0.00247536411981486,-3.252606517456513e-17,0.9296482780277746,-0.12816056659711772,0.7612332939125215,False,,0.0,0.0,0.0,0.0,0.0
2025-04-28,Week7_Strategy_Net,0.003913758135913622,0.003913758135913659,-3.642919299551295e-17,0.933286696539444,-0.12474839792142689,0.7621641259994036,False,,0.0,0.0,0.0,0.0,0.0
2025-04-29,Week7_Strategy_Net,0.0026892486304807618,0.0026892486304808116,-4.9873299934333204e-17,0.9357965365099586,-0.12239462874921092,0.7628020103681737,False,,0.0,0.0,0.0,0.0,0.0
2025-04-30,Week7_Strategy_Net,-0.00985916265982229,-0.00985916265982234,5.0306980803327406e-17,0.9265703662400085,-0.13104708285550626,0.7604401508486277,False,,0.0,0.0,0.0,0.0,0.0
2025-05-01,Week7_Strategy_Net,0.0013557958686764198,0.0005939999219590764,0.0007617959467173434,0.9271207489652448,-0.1305309248905362,0.0,True,2025-04-30,0.7607645053439234,0.7607645053439234,0.00038038225267196166,0.00038038225267196166,0.0007607645053439233
2025-05-02,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-05,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-06,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-07,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-08,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-09,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-12,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-13,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-14,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-15,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-16,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-19,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-20,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-21,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-22,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-23,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-27,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-28,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-29,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-05-30,Week7_Strategy_Net,0.0,0.0,0.0,0.9271207489652448,-0.1305309248905362,0.0,False,,0.0,0.0,0.0,0.0,0.0
2025-06-02,Week7_Strategy_Net,0.0,-0.00031704523390407857,0.00031704523390407857,0.9268268097505318,-0.1308065859168267,0.3170452339040266,True,2025-05-30,0.31704523390402667,0.3170452339040266,0.00015852261695201332,0.00015852261695201332,0.00031704523390402664
2025-06-03,Week7_Strategy_Net,0.0043290919339277,0.004329091933927609,9.107298248878237e-17,0.9308391282167706,-0.12704376771889625,0.31998906376307257,False,,0.0,0.0,0.0,0.0,0.0
2025-06-04,Week7_Strategy_Net,-0.0024320689266017783,-0.0024320689266017492,-2.905661822261152e-17,0.9285752632973695,-0.12916685744571044,0.3183311982521076,False,,0.0,0.0,0.0,0.0,0.0
2025-06-05,Week7_Strategy_Net,-0.0006484461745643933,-0.0006484461745642767,-1.1666015375944028e-16,0.9279731322200893,-0.1297315458656837,0.3178888859095478,False,,0.0,0.0,0.0,0.0,0.0
2025-06-06,Week7_Strategy_Net,0.004276623511906075,0.0042766235119060525,2.2551405187698492e-17,0.9319417239357588,-0.1260097353330627,0.32079359598638957,False,,0.0,0.0,0.0,0.0,0.0
2025-06-09,Week7_Strategy_Net,0.001161810051717612,0.001161810051717671,-5.898059818321144e-17,0.9330244631982425,-0.12499432465846927,0.32158178908310114,False,,0.0,0.0,0.0,0.0,0.0
2025-06-10,Week7_Strategy_Net,0.0034892296100846494,0.0034892296100845765,7.28583859910259e-17,0.936279999782167,-0.1219412289470756,0.32394071515794465,False,,0.0,0.0,0.0,0.0,0.0
2025-06-11,Week7_Strategy_Net,0.0016216643406172567,0.0016216643406172793,-2.2551405187698492e-17,0.937798331670647,-0.1205173123490928,0.3250352813733163,False,,0.0,0.0,0.0,0.0,0.0
2025-06-12,Week7_Strategy_Net,0.002192502549641952,0.0021925025496418726,7.936359902593892e-17,0.9398544569038848,-0.11858904431405215,0.3265119057371412,False,,0.0,0.0,0.0,0.0,0.0
2025-06-13,Week7_Strategy_Net,-0.00010697467218804711,-0.00010697467218800938,-3.7730235602495554e-17,0.9397539162814531,-0.11868333296209954,0.32643985186109503,False,,0.0,0.0,0.0,0.0,0.0
2025-06-16,Week7_Strategy_Net,0.0025158135149340073,0.0025158135149339067,1.0061396160665481e-16,0.9421181618847461,-0.1164661045802291,0.3281301511072162,False,,0.0,0.0,0.0,0.0,0.0
2025-06-17,Week7_Strategy_Net,3.789732157619195e-05,3.7897321576219056e-05,-2.710505431213761e-17,0.9421538656396898,-0.11643262101207086,0.3281556122100294,False,,0.0,0.0,0.0,0.0,0.0
2025-06-18,Week7_Strategy_Net,-0.0007295181740748055,-0.0007295181740748502,4.466912950640278e-17,0.9414665472719308,-0.11707719947306228,0.3276651317045437,False,,0.0,0.0,0.0,0.0,0.0
2025-06-20,Week7_Strategy_Net,0.0006622835811929041,0.0006622835811929129,-8.782037597132586e-18,0.9420900651084314,-0.11649245419881238,0.32811011334484497,False,,0.0,0.0,0.0,0.0,0.0
2025-06-23,Week7_Strategy_Net,-0.0016036544976035703,-0.0016036544976035794,9.107298248878237e-18,0.9405792781383726,-0.11790929504830316,0.3270309034263765,False,,0.0,0.0,0.0,0.0,0.0
2025-06-24,Week7_Strategy_Net,0.0014662257460246303,0.0014662257460247297,-9.93129189996722e-17,0.9419583796921565,-0.11661595094637389,0.3280161833991884,False,,0.0,0.0,0.0,0.0,0.0
2025-06-25,Week7_Strategy_Net,0.000992452891722788,0.0009924528917228947,-1.0668549377257364e-16,0.9428932290099645,-0.11573923389238872,0.32868243445837453,False,,0.0,0.0,0.0,0.0,0.0
2025-06-26,Week7_Strategy_Net,0.0033009196943725554,0.003300919694372517,3.8163916471489756e-17,0.946005643839294,-0.1128203601145833,0.3308911091737826,False,,0.0,0.0,0.0,0.0,0.0
2025-06-27,Week7_Strategy_Net,-0.0009665899567411769,-0.0009665899567411484,-2.8406096919120216e-17,0.9450912442849385,-0.11367789904432168,0.3302437294892425,False,,0.0,0.0,0.0,0.0,0.0
2025-06-30,Week7_Strategy_Net,0.0010568147669424845,0.0010568147669425265,-4.206704429243757e-17,0.9460900306680069,-0.11274122075976423,0.33095079057357557,False,,0.0,0.0,0.0,0.0,0.0
2025-07-01,Week7_Strategy_Net,-0.0006414518263478314,-0.0008797089330963015,0.00023825710674847005,0.9452577468165149,-0.11352175023383004,0.2878514088256251,True,2025-06-30,0.14053998937389228,0.23841003530112018,0.00011920501765056009,0.00011920501765056009,0.00023841003530112017
2025-07-02,Week7_Strategy_Net,0.0030394365277816074,0.0030394365277817137,-1.0625181290357943e-16,0.9481307977403576,-0.1108273558604067,0.29000938024967654,False,,0.0,0.0,0.0,0.0,0.0
2025-07-03,Week7_Strategy_Net,0.003819196511907443,0.00381919651190743,1.3010426069826053e-17,0.9517518955759195,-0.1074314307994253,0.29271065724045314,False,,0.0,0.0,0.0,0.0,0.0
2025-07-07,Week7_Strategy_Net,-0.002323797985689294,-0.0023237979856892688,-2.5153490401663703e-17,0.9495402164381043,-0.10950557984262321,0.29106323140561247,False,,0.0,0.0,0.0,0.0,0.0
2025-07-08,Week7_Strategy_Net,0.0015642493195362898,0.0015642493195362484,4.141652298894627e-17,0.9510255340755399,-0.10811262455184112,0.29217045329239755,False,,0.0,0.0,0.0,0.0,0.0
2025-07-09,Week7_Strategy_Net,0.0017555894286399012,0.0017555894286398477,5.355958732078392e-17,0.9526951444495295,-0.10654683650396701,0.29341093358778336,False,,0.0,0.0,0.0,0.0,0.0
2025-07-10,Week7_Strategy_Net,-0.0009672876027613163,-0.0009672876027613242,7.914675859144182e-18,0.9517736142470926,-0.10741106267266454,0.2927267969867433,False,,0.0,0.0,0.0,0.0,0.0
2025-07-11,Week7_Strategy_Net,-0.0012871856426121889,-0.0012871856426122097,2.0816681711721685e-17,0.9505485049158167,-0.10855999033754671,0.2918152317206975,False,,0.0,0.0,0.0,0.0,0.0
2025-07-14,Week7_Strategy_Net,-0.00023952506155410072,-0.00023952506155411335,1.2630955309456127e-17,0.9503208247266666,-0.10877351256073287,0.29164556308059225,False,,0.0,0.0,0.0,0.0,0.0
2025-07-15,Week7_Strategy_Net,0.0025896813416629912,0.0025896813416630415,-5.0306980803327406e-17,0.952781852835055,-0.10646551995501563,0.293475237076558,False,,0.0,0.0,0.0,0.0,0.0
2025-07-16,Week7_Strategy_Net,0.0009103342295407667,0.0009103342295406769,8.977193988179977e-17,0.9536492027689759,-0.10565210493255583,0.29411782578177154,False,,0.0,0.0,0.0,0.0,0.0
2025-07-17,Week7_Strategy_Net,0.002671635446433463,0.0026716354464335623,-9.93129189996722e-17,0.9561970057825566,-0.10326273339465042,0.2959986607141442,False,,0.0,0.0,0.0,0.0,0.0
2025-07-18,Week7_Strategy_Net,-0.00019273511152986957,-0.00019273511152984035,-2.9219248548484344e-17,0.9560127130460027,-0.10343556615174254,0.29586294878104524,False,,0.0,0.0,0.0,0.0,0.0
2025-07-21,Week7_Strategy_Net,0.0003855793211859473,0.0003855793211859915,-4.4181238528784306e-17,0.9563813317789441,-0.10308986944593979,0.29613434482257467,False,,0.0,0.0,0.0,0.0,0.0
2025-07-22,Week7_Strategy_Net,-0.0027433638299789944,-0.002743363829978973,-2.1250362580715887e-17,0.9537576298256747,-0.10555042025684347,0.2941980733458623,False,,0.0,0.0,0.0,0.0,0.0
2025-07-23,Week7_Strategy_Net,0.0016823848634345483,0.0016823848634346383,-8.998878031629687e-17,0.9553622172254786,-0.10404561182277816,0.2953835094640663,False,,0.0,0.0,0.0,0.0,0.0
2025-07-24,Week7_Strategy_Net,0.0012483200849690076,0.0012483200849691123,-1.0473392986209973e-16,0.9565548150696619,-0.10292717396480033,0.29626199974434136,False,,0.0,0.0,0.0,0.0,0.0
2025-07-25,Week7_Strategy_Net,0.0006799707561035589,0.0006799707561035984,-3.946495907847236e-17,0.9572052443705193,-0.10231719067700118,0.29674019584510986,False,,0.0,0.0,0.0,0.0,0.0
2025-07-28,Week7_Strategy_Net,0.0023672309980792196,0.0023672309980791173,1.0234868508263162e-16,0.9594711702965172,-0.10019216810432896,0.29840104264518025,False,,0.0,0.0,0.0,0.0,0.0
2025-07-29,Week7_Strategy_Net,1.1370039740911472e-05,1.1370039740832283e-05,7.918911023880454e-17,0.9594820795218536,-0.1001819372535212,0.2984090197625074,False,,0.0,0.0,0.0,0.0,0.0
